"";"Annee";"Num_operation";"date_peche";"Code_station";"Code_espece_onema";"Code_INPN";"Effectif_peche"
"12250";2010;17591;2010-06-01 15:30:00;"04063550";"VAI";67404;2
"12251";2010;17591;2010-06-01 15:30:00;"04063550";"VAN";67295;1
"12252";2010;20184;2010-09-02 08:30:00;"06580724";"ABL";67111;8
"12253";2010;20184;2010-09-02 08:30:00;"06580724";"BAF";67143;48
"12254";2010;20184;2010-09-02 08:30:00;"06580724";"BLN";67335;68
"12255";2010;20184;2010-09-02 08:30:00;"06580724";"CHA";69182;4
"12256";2010;20184;2010-09-02 08:30:00;"06580724";"CHE";67310;80
"12257";2010;20184;2010-09-02 08:30:00;"06580724";"GOU";67257;111
"12258";2010;20184;2010-09-02 08:30:00;"06580724";"HOT";67220;2
"12259";2010;20184;2010-09-02 08:30:00;"06580724";"LOF";67550;10
"12260";2010;20184;2010-09-02 08:30:00;"06580724";"SPI";67104;81
"12261";2010;20184;2010-09-02 08:30:00;"06580724";"TOX";458701;7
"12262";2010;20184;2010-09-02 08:30:00;"06580724";"TRF";67778;1
"12263";2010;20184;2010-09-02 08:30:00;"06580724";"VAI";67404;71
"12264";2010;20472;2010-10-06 09:30:00;"04015000";"ABL";67111;22
"12265";2010;20472;2010-10-06 09:30:00;"04015000";"BAF";67143;35
"12266";2010;20472;2010-10-06 09:30:00;"04015000";"BOU";67420;29
"12267";2010;20472;2010-10-06 09:30:00;"04015000";"BRB";67203;14
"12268";2010;20472;2010-10-06 09:30:00;"04015000";"BRE";67074;3
"12269";2010;20472;2010-10-06 09:30:00;"04015000";"CDR";69336;4
"12270";2010;20472;2010-10-06 09:30:00;"04015000";"CHE";67310;295
"12271";2010;20472;2010-10-06 09:30:00;"04015000";"GAR";67422;113
"12272";2010;20472;2010-10-06 09:30:00;"04015000";"GOU";67257;299
"12273";2010;20472;2010-10-06 09:30:00;"04015000";"GRE";69354;2
"12274";2010;20472;2010-10-06 09:30:00;"04015000";"HOT";67220;7
"12275";2010;20472;2010-10-06 09:30:00;"04015000";"LOF";67550;2
"12276";2010;20472;2010-10-06 09:30:00;"04015000";"PER";69350;41
"12277";2010;20472;2010-10-06 09:30:00;"04015000";"PES";69338;20
"12278";2010;20472;2010-10-06 09:30:00;"04015000";"PSR";67415;16
"12279";2010;20472;2010-10-06 09:30:00;"04015000";"ROT";67466;5
"12280";2010;20472;2010-10-06 09:30:00;"04015000";"SAN";69372;1
"12281";2010;20472;2010-10-06 09:30:00;"04015000";"SIL";67585;14
"12282";2010;20472;2010-10-06 09:30:00;"04015000";"SPI";67104;67
"12283";2010;20472;2010-10-06 09:30:00;"04015000";"TAN";67478;9
"12284";2010;20472;2010-10-06 09:30:00;"04015000";"VAI";67404;14
"12285";2010;20472;2010-10-06 09:30:00;"04015000";"VAN";67295;16
"12286";2010;20476;2010-08-23 07:45:00;"04014000";"BRO";67606;21
"12287";2010;20476;2010-08-23 07:45:00;"04014000";"CHA";69182;1
"12288";2010;20476;2010-08-23 07:45:00;"04014000";"CHE";67310;15
"12289";2010;20476;2010-08-23 07:45:00;"04014000";"GOU";67257;162
"12290";2010;20476;2010-08-23 07:45:00;"04014000";"LOF";67550;193
"12291";2010;20476;2010-08-23 07:45:00;"04014000";"TRF";67778;40
"12292";2010;20476;2010-08-23 07:45:00;"04014000";"VAI";67404;133
"12293";2010;20477;2010-08-23 10:50:00;"04015300";"ABL";67111;11
"12294";2010;20477;2010-08-23 10:50:00;"04015300";"BAF";67143;36
"12295";2010;20477;2010-08-23 10:50:00;"04015300";"BOU";67420;4
"12296";2010;20477;2010-08-23 10:50:00;"04015300";"CHE";67310;98
"12297";2010;20477;2010-08-23 10:50:00;"04015300";"GAR";67422;4
"12298";2010;20477;2010-08-23 10:50:00;"04015300";"GOU";67257;77
"12299";2010;20477;2010-08-23 10:50:00;"04015300";"LOF";67550;22
"12300";2010;20477;2010-08-23 10:50:00;"04015300";"LPP";66333;1
"12301";2010;20477;2010-08-23 10:50:00;"04015300";"OCL";853999;19
"12302";2010;20477;2010-08-23 10:50:00;"04015300";"PES";69338;2
"12303";2010;20477;2010-08-23 10:50:00;"04015300";"SPI";67104;32
"12304";2010;20477;2010-08-23 10:50:00;"04015300";"TRF";67778;2
"12305";2010;20477;2010-08-23 10:50:00;"04015300";"VAI";67404;85
"12306";2010;20477;2010-08-23 10:50:00;"04015300";"VAN";67295;1
"12307";2010;20478;2010-08-12 10:30:00;"04406005";"APP";18437;27
"12308";2010;20478;2010-08-12 10:30:00;"04406005";"TRF";67778;104
"12309";2010;20479;2010-08-18 13:30:00;"04009350";"BRB";67203;3
"12310";2010;20479;2010-08-18 13:30:00;"04009350";"CHE";67310;93
"12311";2010;20479;2010-08-18 13:30:00;"04009350";"GAR";67422;94
"12312";2010;20479;2010-08-18 13:30:00;"04009350";"GOU";67257;126
"12313";2010;20479;2010-08-18 13:30:00;"04009350";"LOF";67550;31
"12314";2010;20479;2010-08-18 13:30:00;"04009350";"LPP";66333;50
"12315";2010;20479;2010-08-18 13:30:00;"04009350";"PER";69350;6
"12316";2010;20479;2010-08-18 13:30:00;"04009350";"PES";69338;8
"12317";2010;20479;2010-08-18 13:30:00;"04009350";"PFL";162667;61
"12318";2010;20479;2010-08-18 13:30:00;"04009350";"ROT";67466;11
"12319";2010;20479;2010-08-18 13:30:00;"04009350";"TRF";67778;65
"12320";2010;20479;2010-08-18 13:30:00;"04009350";"VAI";67404;66
"12321";2010;20702;2010-09-29 11:45:00;"06049200";"ABL";67111;5
"12322";2010;20702;2010-09-29 11:45:00;"06049200";"BLN";67335;57
"12323";2010;20702;2010-09-29 11:45:00;"06049200";"CHA";69182;1
"12324";2010;20702;2010-09-29 11:45:00;"06049200";"CHE";67310;2050
"12325";2010;20702;2010-09-29 11:45:00;"06049200";"GAR";67422;27
"12326";2010;20702;2010-09-29 11:45:00;"06049200";"GOU";67257;3156
"12327";2010;20702;2010-09-29 11:45:00;"06049200";"IDE";67304;10
"12328";2010;20702;2010-09-29 11:45:00;"06049200";"LOF";67550;993
"12329";2010;20702;2010-09-29 11:45:00;"06049200";"OCL";853999;1
"12330";2010;20702;2010-09-29 11:45:00;"06049200";"PSR";67415;255
"12331";2010;20702;2010-09-29 11:45:00;"06049200";"ROT";67466;6
"12332";2010;20702;2010-09-29 11:45:00;"06049200";"SPI";67104;92
"12333";2010;20702;2010-09-29 11:45:00;"06049200";"VAI";67404;15
"12334";2010;20702;2010-09-29 11:45:00;"06049200";"VAN";67295;59
"12335";2010;20703;2010-07-19 08:00:00;"06049200";"BLN";67335;83
"12336";2010;20703;2010-07-19 08:00:00;"06049200";"CHA";69182;1
"12337";2010;20703;2010-07-19 08:00:00;"06049200";"CHE";67310;110
"12338";2010;20703;2010-07-19 08:00:00;"06049200";"GAR";67422;34
"12339";2010;20703;2010-07-19 08:00:00;"06049200";"GOU";67257;135
"12340";2010;20703;2010-07-19 08:00:00;"06049200";"IDE";67304;2
"12341";2010;20703;2010-07-19 08:00:00;"06049200";"LOF";67550;1246
"12342";2010;20703;2010-07-19 08:00:00;"06049200";"OCL";853999;1
"12343";2010;20703;2010-07-19 08:00:00;"06049200";"PSR";67415;55
"12344";2010;20703;2010-07-19 08:00:00;"06049200";"ROT";67466;7
"12345";2010;20703;2010-07-19 08:00:00;"06049200";"SPI";67104;4
"12346";2010;20703;2010-07-19 08:00:00;"06049200";"VAI";67404;11
"12347";2010;20703;2010-07-19 08:00:00;"06049200";"VAN";67295;103
"12348";2010;20704;2010-05-27 08:30:00;"06049200";"CHE";67310;21
"12349";2010;20704;2010-05-27 08:30:00;"06049200";"GAR";67422;28
"12350";2010;20704;2010-05-27 08:30:00;"06049200";"GOU";67257;30
"12351";2010;20704;2010-05-27 08:30:00;"06049200";"IDE";67304;1
"12352";2010;20704;2010-05-27 08:30:00;"06049200";"LOF";67550;1
"12353";2010;20704;2010-05-27 08:30:00;"06049200";"PES";69338;3
"12354";2010;20704;2010-05-27 08:30:00;"06049200";"PSR";67415;13
"12355";2010;20704;2010-05-27 08:30:00;"06049200";"ROT";67466;3
"12356";2010;20704;2010-05-27 08:30:00;"06049200";"SPI";67104;5
"12357";2010;20704;2010-05-27 08:30:00;"06049200";"TAN";67478;1
"12358";2010;20704;2010-05-27 08:30:00;"06049200";"VAI";67404;1
"12359";2010;20704;2010-05-27 08:30:00;"06049200";"VAN";67295;4
"12360";2010;20705;2010-03-05 09:00:00;"06049200";"BLN";67335;2
"12361";2010;20705;2010-03-05 09:00:00;"06049200";"CHE";67310;1
"12362";2010;20705;2010-03-05 09:00:00;"06049200";"GAR";67422;1
"12363";2010;20705;2010-03-05 09:00:00;"06049200";"GOU";67257;1
"12364";2010;20705;2010-03-05 09:00:00;"06049200";"PSR";67415;15
"12365";2010;20705;2010-03-05 09:00:00;"06049200";"ROT";67466;1
"12366";2010;20705;2010-03-05 09:00:00;"06049200";"VAN";67295;2
"12367";2010;20934;2010-09-30 12:30:00;"06049220";"ABL";67111;26
"12368";2010;20934;2010-09-30 12:30:00;"06049220";"BLN";67335;48
"12369";2010;20934;2010-09-30 12:30:00;"06049220";"BRB";67203;2
"12370";2010;20934;2010-09-30 12:30:00;"06049220";"CHE";67310;877
"12371";2010;20934;2010-09-30 12:30:00;"06049220";"GAR";67422;54
"12372";2010;20934;2010-09-30 12:30:00;"06049220";"GOU";67257;3703
"12373";2010;20934;2010-09-30 12:30:00;"06049220";"IDE";67304;6
"12374";2010;20934;2010-09-30 12:30:00;"06049220";"LOF";67550;177
"12375";2010;20934;2010-09-30 12:30:00;"06049220";"OCL";853999;3
"12376";2010;20934;2010-09-30 12:30:00;"06049220";"PCH";67571;1
"12377";2010;20934;2010-09-30 12:30:00;"06049220";"PER";69350;4
"12378";2010;20934;2010-09-30 12:30:00;"06049220";"PSR";67415;229
"12379";2010;20934;2010-09-30 12:30:00;"06049220";"ROT";67466;6
"12380";2010;20934;2010-09-30 12:30:00;"06049220";"SPI";67104;11
"12381";2010;20934;2010-09-30 12:30:00;"06049220";"VAI";67404;6
"12382";2010;20934;2010-09-30 12:30:00;"06049220";"VAN";67295;271
"12383";2010;20935;2010-07-19 14:00:00;"06049220";"BLN";67335;3
"12384";2010;20935;2010-07-19 14:00:00;"06049220";"CHE";67310;77
"12385";2010;20935;2010-07-19 14:00:00;"06049220";"GAR";67422;25
"12386";2010;20935;2010-07-19 14:00:00;"06049220";"GOU";67257;676
"12387";2010;20935;2010-07-19 14:00:00;"06049220";"IDE";67304;5
"12388";2010;20935;2010-07-19 14:00:00;"06049220";"LOF";67550;41
"12389";2010;20935;2010-07-19 14:00:00;"06049220";"OCL";853999;3
"12390";2010;20935;2010-07-19 14:00:00;"06049220";"PSR";67415;16
"12391";2010;20935;2010-07-19 14:00:00;"06049220";"ROT";67466;5
"12392";2010;20935;2010-07-19 14:00:00;"06049220";"VAI";67404;2
"12393";2010;20935;2010-07-19 14:00:00;"06049220";"VAN";67295;90
"12394";2010;20936;2010-05-27 14:00:00;"06049220";"CAG";67210;1
"12395";2010;20936;2010-05-27 14:00:00;"06049220";"CHE";67310;153
"12396";2010;20936;2010-05-27 14:00:00;"06049220";"GAR";67422;55
"12397";2010;20936;2010-05-27 14:00:00;"06049220";"GOU";67257;75
"12398";2010;20936;2010-05-27 14:00:00;"06049220";"IDE";67304;2
"12399";2010;20936;2010-05-27 14:00:00;"06049220";"LOF";67550;6
"12400";2010;20936;2010-05-27 14:00:00;"06049220";"OCL";853999;2
"12401";2010;20936;2010-05-27 14:00:00;"06049220";"PES";69338;2
"12402";2010;20936;2010-05-27 14:00:00;"06049220";"PSR";67415;97
"12403";2010;20936;2010-05-27 14:00:00;"06049220";"ROT";67466;16
"12404";2010;20936;2010-05-27 14:00:00;"06049220";"SPI";67104;17
"12405";2010;20936;2010-05-27 14:00:00;"06049220";"TAN";67478;2
"12406";2010;20936;2010-05-27 14:00:00;"06049220";"VAN";67295;15
"12407";2010;20937;2010-03-05 14:15:00;"06049220";"ABH";67286;1
"12408";2010;20937;2010-03-05 14:15:00;"06049220";"ABL";67111;5
"12409";2010;20937;2010-03-05 14:15:00;"06049220";"BRE";67074;1
"12410";2010;20937;2010-03-05 14:15:00;"06049220";"CHE";67310;3
"12411";2010;20937;2010-03-05 14:15:00;"06049220";"GAR";67422;20
"12412";2010;20937;2010-03-05 14:15:00;"06049220";"GOU";67257;9
"12413";2010;20937;2010-03-05 14:15:00;"06049220";"PER";69350;1
"12414";2010;20937;2010-03-05 14:15:00;"06049220";"PSR";67415;8
"12415";2010;20937;2010-03-05 14:15:00;"06049220";"ROT";67466;1
"12416";2010;20937;2010-03-05 14:15:00;"06049220";"TAN";67478;2
"12417";2010;20937;2010-03-05 14:15:00;"06049220";"VAN";67295;2
"12418";2010;21025;2010-06-08 09:00:00;"06090600";"BLN";67335;5
"12419";2010;21025;2010-06-08 09:00:00;"06090600";"CHA";69182;56
"12420";2010;21025;2010-06-08 09:00:00;"06090600";"LOF";67550;21
"12421";2010;21025;2010-06-08 09:00:00;"06090600";"OBR";67759;13
"12422";2010;21025;2010-06-08 09:00:00;"06090600";"TRF";67778;40
"12423";2010;21025;2010-06-08 09:00:00;"06090600";"VAI";67404;115
"12424";2010;21039;2010-09-30;"06049240";"ABL";67111;5
"12425";2010;21039;2010-09-30;"06049240";"BLN";67335;7
"12426";2010;21039;2010-09-30;"06049240";"CHE";67310;926
"12427";2010;21039;2010-09-30;"06049240";"GAR";67422;29
"12428";2010;21039;2010-09-30;"06049240";"GOU";67257;1032
"12429";2010;21039;2010-09-30;"06049240";"LOF";67550;133
"12430";2010;21039;2010-09-30;"06049240";"OCL";853999;9
"12431";2010;21039;2010-09-30;"06049240";"PER";69350;2
"12432";2010;21039;2010-09-30;"06049240";"PES";69338;2
"12433";2010;21039;2010-09-30;"06049240";"PSR";67415;48
"12434";2010;21039;2010-09-30;"06049240";"SIL";67585;1
"12435";2010;21039;2010-09-30;"06049240";"SPI";67104;73
"12436";2010;21039;2010-09-30;"06049240";"VAI";67404;3
"12437";2010;21039;2010-09-30;"06049240";"VAN";67295;48
"12438";2010;21088;2010-09-29 15:30:00;"06049210";"ABL";67111;19
"12439";2010;21088;2010-09-29 15:30:00;"06049210";"BLN";67335;35
"12440";2010;21088;2010-09-29 15:30:00;"06049210";"BRB";67203;1
"12441";2010;21088;2010-09-29 15:30:00;"06049210";"CHE";67310;238
"12442";2010;21088;2010-09-29 15:30:00;"06049210";"GAR";67422;13
"12443";2010;21088;2010-09-29 15:30:00;"06049210";"GOU";67257;893
"12444";2010;21088;2010-09-29 15:30:00;"06049210";"IDE";67304;5
"12445";2010;21088;2010-09-29 15:30:00;"06049210";"LOF";67550;134
"12446";2010;21088;2010-09-29 15:30:00;"06049210";"OCL";853999;2
"12447";2010;21088;2010-09-29 15:30:00;"06049210";"PER";69350;1
"12448";2010;21088;2010-09-29 15:30:00;"06049210";"PSR";67415;84
"12449";2010;21088;2010-09-29 15:30:00;"06049210";"ROT";67466;2
"12450";2010;21088;2010-09-29 15:30:00;"06049210";"SPI";67104;34
"12451";2010;21088;2010-09-29 15:30:00;"06049210";"VAI";67404;4
"12452";2010;21088;2010-09-29 15:30:00;"06049210";"VAN";67295;102
"12453";2010;21089;2010-07-19 11:30:00;"06049210";"BLN";67335;19
"12454";2010;21089;2010-07-19 11:30:00;"06049210";"CHE";67310;25
"12455";2010;21089;2010-07-19 11:30:00;"06049210";"GAR";67422;4
"12456";2010;21089;2010-07-19 11:30:00;"06049210";"GOU";67257;114
"12457";2010;21089;2010-07-19 11:30:00;"06049210";"IDE";67304;10
"12458";2010;21089;2010-07-19 11:30:00;"06049210";"LOF";67550;127
"12459";2010;21089;2010-07-19 11:30:00;"06049210";"OCL";853999;1
"12460";2010;21089;2010-07-19 11:30:00;"06049210";"PSR";67415;46
"12461";2010;21089;2010-07-19 11:30:00;"06049210";"ROT";67466;27
"12462";2010;21089;2010-07-19 11:30:00;"06049210";"TAN";67478;2
"12463";2010;21089;2010-07-19 11:30:00;"06049210";"VAI";67404;2
"12464";2010;21089;2010-07-19 11:30:00;"06049210";"VAN";67295;94
"12465";2010;21090;2010-05-27 10:45:00;"06049210";"BRO";67606;1
"12466";2010;21090;2010-05-27 10:45:00;"06049210";"CHE";67310;27
"12467";2010;21090;2010-05-27 10:45:00;"06049210";"GAR";67422;62
"12468";2010;21090;2010-05-27 10:45:00;"06049210";"GOU";67257;101
"12469";2010;21090;2010-05-27 10:45:00;"06049210";"IDE";67304;2
"12470";2010;21090;2010-05-27 10:45:00;"06049210";"LOF";67550;1
"12471";2010;21090;2010-05-27 10:45:00;"06049210";"PSR";67415;61
"12472";2010;21090;2010-05-27 10:45:00;"06049210";"ROT";67466;16
"12473";2010;21090;2010-05-27 10:45:00;"06049210";"SPI";67104;2
"12474";2010;21090;2010-05-27 10:45:00;"06049210";"TAC";67804;6
"12475";2010;21090;2010-05-27 10:45:00;"06049210";"TAN";67478;1
"12476";2010;21090;2010-05-27 10:45:00;"06049210";"TRF";67778;1
"12477";2010;21090;2010-05-27 10:45:00;"06049210";"VAN";67295;4
"12478";2010;21091;2010-03-05 11:00:00;"06049210";"ABL";67111;4
"12479";2010;21091;2010-03-05 11:00:00;"06049210";"GAR";67422;6
"12480";2010;21091;2010-03-05 11:00:00;"06049210";"GOU";67257;3
"12481";2010;21091;2010-03-05 11:00:00;"06049210";"OCL";853999;1
"12482";2010;21091;2010-03-05 11:00:00;"06049210";"PSR";67415;69
"12483";2010;21091;2010-03-05 11:00:00;"06049210";"ROT";67466;5
"12484";2010;21091;2010-03-05 11:00:00;"06049210";"VAN";67295;2
"12485";2010;21254;2010-09-29 08:30:00;"06049230";"ABL";67111;3
"12486";2010;21254;2010-09-29 08:30:00;"06049230";"BLN";67335;58
"12487";2010;21254;2010-09-29 08:30:00;"06049230";"BRB";67203;1
"12488";2010;21254;2010-09-29 08:30:00;"06049230";"CHA";69182;2
"12489";2010;21254;2010-09-29 08:30:00;"06049230";"CHE";67310;278
"12490";2010;21254;2010-09-29 08:30:00;"06049230";"GAR";67422;367
"12491";2010;21254;2010-09-29 08:30:00;"06049230";"GOU";67257;441
"12492";2010;21254;2010-09-29 08:30:00;"06049230";"IDE";67304;15
"12493";2010;21254;2010-09-29 08:30:00;"06049230";"LOF";67550;260
"12494";2010;21254;2010-09-29 08:30:00;"06049230";"PER";69350;24
"12495";2010;21254;2010-09-29 08:30:00;"06049230";"PES";69338;8
"12496";2010;21254;2010-09-29 08:30:00;"06049230";"PSR";67415;138
"12497";2010;21254;2010-09-29 08:30:00;"06049230";"ROT";67466;30
"12498";2010;21254;2010-09-29 08:30:00;"06049230";"SAN";69372;1
"12499";2010;21254;2010-09-29 08:30:00;"06049230";"SPI";67104;35
"12500";2010;21254;2010-09-29 08:30:00;"06049230";"TAN";67478;1
"12501";2010;21254;2010-09-29 08:30:00;"06049230";"TRF";67778;2
"12502";2010;21254;2010-09-29 08:30:00;"06049230";"VAI";67404;7
"12503";2010;21254;2010-09-29 08:30:00;"06049230";"VAN";67295;36
"12504";2010;21611;2010-09-14 13:00:00;"04003355";"GOU";67257;5
"12505";2010;21611;2010-09-14 13:00:00;"04003355";"LOF";67550;108
"12506";2010;21611;2010-09-14 13:00:00;"04003355";"TRF";67778;550
"12507";2010;21611;2010-09-14 13:00:00;"04003355";"VAI";67404;68
"12508";2010;21614;2010-09-20 09:00:00;"04096400";"CAD";426012;1
"12509";2010;21614;2010-09-20 09:00:00;"04096400";"CCO";67058;1
"12510";2010;21614;2010-09-20 09:00:00;"04096400";"CHE";67310;95
"12511";2010;21614;2010-09-20 09:00:00;"04096400";"GAR";67422;8
"12512";2010;21614;2010-09-20 09:00:00;"04096400";"GOU";67257;219
"12513";2010;21614;2010-09-20 09:00:00;"04096400";"LOF";67550;11
"12514";2010;21614;2010-09-20 09:00:00;"04096400";"OCL";853999;7
"12515";2010;21614;2010-09-20 09:00:00;"04096400";"PER";69350;8
"12516";2010;21614;2010-09-20 09:00:00;"04096400";"ROT";67466;6
"12517";2010;21614;2010-09-20 09:00:00;"04096400";"VAI";67404;80
"12518";2010;21614;2010-09-20 09:00:00;"04096400";"VAN";67295;4
"12519";2010;21668;2010-06-29 09:00:00;"04028500";"GOU";67257;3
"12520";2010;21668;2010-06-29 09:00:00;"04028500";"LOF";67550;21
"12521";2010;21668;2010-06-29 09:00:00;"04028500";"SAT";67765;56
"12522";2010;21668;2010-06-29 09:00:00;"04028500";"TRF";67778;35
"12523";2010;21668;2010-06-29 09:00:00;"04028500";"VAI";67404;80
"12524";2010;22168;2010-07-21 09:00:00;"04089200";"ABL";67111;2
"12525";2010;22168;2010-07-21 09:00:00;"04089200";"BAF";67143;2
"12526";2010;22168;2010-07-21 09:00:00;"04089200";"CHA";69182;35
"12527";2010;22168;2010-07-21 09:00:00;"04089200";"CHE";67310;28
"12528";2010;22168;2010-07-21 09:00:00;"04089200";"GAR";67422;8
"12529";2010;22168;2010-07-21 09:00:00;"04089200";"GOU";67257;95
"12530";2010;22168;2010-07-21 09:00:00;"04089200";"LOF";67550;19
"12531";2010;22168;2010-07-21 09:00:00;"04089200";"LPP";66333;10
"12532";2010;22168;2010-07-21 09:00:00;"04089200";"PER";69350;2
"12533";2010;22168;2010-07-21 09:00:00;"04089200";"PES";69338;12
"12534";2010;22168;2010-07-21 09:00:00;"04089200";"SPI";67104;127
"12535";2010;22168;2010-07-21 09:00:00;"04089200";"TRF";67778;14
"12536";2010;22168;2010-07-21 09:00:00;"04089200";"VAI";67404;395
"12537";2010;22235;2010-07-28 14:00:00;"04076420";"BOU";67420;12
"12538";2010;22235;2010-07-28 14:00:00;"04076420";"CHA";69182;3
"12539";2010;22235;2010-07-28 14:00:00;"04076420";"CHE";67310;42
"12540";2010;22235;2010-07-28 14:00:00;"04076420";"GAR";67422;6
"12541";2010;22235;2010-07-28 14:00:00;"04076420";"GOU";67257;102
"12542";2010;22235;2010-07-28 14:00:00;"04076420";"LOF";67550;2
"12543";2010;22235;2010-07-28 14:00:00;"04076420";"LPP";66333;12
"12544";2010;22235;2010-07-28 14:00:00;"04076420";"PER";69350;10
"12545";2010;22235;2010-07-28 14:00:00;"04076420";"PES";69338;1
"12546";2010;22235;2010-07-28 14:00:00;"04076420";"PFL";162667;58
"12547";2010;22235;2010-07-28 14:00:00;"04076420";"SPI";67104;110
"12548";2010;22235;2010-07-28 14:00:00;"04076420";"TAN";67478;1
"12549";2010;22235;2010-07-28 14:00:00;"04076420";"TRF";67778;37
"12550";2010;22235;2010-07-28 14:00:00;"04076420";"VAI";67404;70
"12551";2010;22374;2010-08-31 09:00:00;"04027730";"ABL";67111;16
"12552";2010;22374;2010-08-31 09:00:00;"04027730";"BAF";67143;35
"12553";2010;22374;2010-08-31 09:00:00;"04027730";"BRO";67606;4
"12554";2010;22374;2010-08-31 09:00:00;"04027730";"CHE";67310;150
"12555";2010;22374;2010-08-31 09:00:00;"04027730";"GAR";67422;1
"12556";2010;22374;2010-08-31 09:00:00;"04027730";"GOU";67257;74
"12557";2010;22374;2010-08-31 09:00:00;"04027730";"LOF";67550;2
"12558";2010;22374;2010-08-31 09:00:00;"04027730";"PER";69350;5
"12559";2010;22374;2010-08-31 09:00:00;"04027730";"SAT";67765;7
"12560";2010;22374;2010-08-31 09:00:00;"04027730";"SPI";67104;160
"12561";2010;22374;2010-08-31 09:00:00;"04027730";"TRF";67778;2
"12562";2010;22374;2010-08-31 09:00:00;"04027730";"VAI";67404;180
"12563";2010;22844;2010-08-24 09:00:00;"04090500";"ABL";67111;12
"12564";2010;22844;2010-08-24 09:00:00;"04090500";"BAF";67143;33
"12565";2010;22844;2010-08-24 09:00:00;"04090500";"BOU";67420;1
"12566";2010;22844;2010-08-24 09:00:00;"04090500";"CHE";67310;9
"12567";2010;22844;2010-08-24 09:00:00;"04090500";"GOU";67257;47
"12568";2010;22844;2010-08-24 09:00:00;"04090500";"LOF";67550;5
"12569";2010;22844;2010-08-24 09:00:00;"04090500";"OCL";853999;5
"12570";2010;22844;2010-08-24 09:00:00;"04090500";"PER";69350;2
"12571";2010;22844;2010-08-24 09:00:00;"04090500";"PFL";162667;2
