"";"Annee";"Num_operation";"date_peche";"Code_station";"Lb_station";"Coord_X";"Coord_Y";"Cd_Rdd";"Lb_Rdd";"Methode_prospection";"Mode_prospection";"Nombre_passage";"Surface_prospectee"
"3718";2014;43297;2014-07-04;"04371013";"ILLE A DINGE";-1,68033944512816;48,3258862124675;NA;NA;"Indice Abondance Anguille";"Non renseigné";1;295
"3719";2014;43305;2014-06-18;"04372005";"FLUME A GEVEZE";-1,78113509933567;48,1938002830313;NA;NA;"Indice Abondance Anguille";"Non renseigné";1;621
"3720";2023;90198;2023-07-05 09:30:00;"04374002";"TOURNERAIS A GOVEN";-1,79351759507785;48,0134733691018;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;144
"3721";2023;90198;2023-07-05 09:30:00;"04374002";"TOURNERAIS A GOVEN";-1,79351759507785;48,0134733691018;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;144
"3722";2009;43223;2009-06-18;"04374009";"ISE A SAINT-ERBLON";-1,64494317955374;48,0189836022271;NA;NA;"Indice Abondance Anguille";"Non renseigné";1;520
"3723";2016;43373;2016-06-08;"04374009";"ISE A SAINT-ERBLON";-1,64494317955374;48,0189836022271;NA;NA;"Indice Abondance Anguille";"Non renseigné";1;773,8
"3724";2009;43225;2009-06-16;"04374011";"QUICAMPOIX A MOULINS";-1,37780376874356;48,0026584097152;NA;NA;"Indice Abondance Anguille";"Non renseigné";1;320
"3725";2016;43375;2016-06-14;"04374011";"QUICAMPOIX A MOULINS";-1,37780376874356;48,0026584097152;NA;NA;"Indice Abondance Anguille";"Non renseigné";1;674,25
"3726";2016;43376;2016-06-14;"04374013";"SEICHE A ESSE";-1,40895932403571;47,9592575063963;NA;NA;"Indice Abondance Anguille";"Non renseigné";1;860
"3727";2020;83732;2020-06-18 09:00:00;"04376001";"MAIGE A PANCE";-1,6291943490221;47,8854764992574;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;97,5
"3728";2009;43228;2009-06-17;"04376009";"RAU DU MOULIN DE GUERA A MARTIGNE-FERCHAUD";-1,37879398374539;47,8244003176319;NA;NA;"Indice Abondance Anguille";"Non renseigné";1;280
"3729";2014;43312;2014-06-03;"04376009";"RAU DU MOULIN DE GUERA A MARTIGNE-FERCHAUD";-1,37879398374539;47,8244003176319;NA;NA;"Indice Abondance Anguille";"Non renseigné";1;275,6
"3730";2009;43210;2009-06-17;"04377008";"EVAL A SAINT-MALO-DE-PHILY";-1,78782480782202;47,866374797086;NA;NA;"Indice Abondance Anguille";"Non renseigné";1;280
"3731";2014;43308;2014-06-18;"04377008";"EVAL A SAINT-MALO-DE-PHILY";-1,78782480782202;47,866374797086;NA;NA;"Indice Abondance Anguille";"Non renseigné";1;312
"3732";2022;88178;2022-05-19 15:20:00;"04379001";"MEZILLAC A GUEMENE-PENFAO";-1,79200245370277;47,6115525227252;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;162
"3733";2009;43207;2009-06-23;"04379004";"CANUT SUD A RENAC";-1,98322962585409;47,7137809964995;NA;NA;"Indice Abondance Anguille";"Non renseigné";1;490
"3734";2014;43299;2014-07-01;"04379004";"CANUT SUD A RENAC";-1,98322962585409;47,7137809964995;NA;NA;"Indice Abondance Anguille";"Non renseigné";1;728
"3735";2016;43370;2016-07-12;"04379004";"CANUT SUD A RENAC";-1,98322962585409;47,7137809964995;NA;NA;"Indice Abondance Anguille";"Non renseigné";1;1850
"3736";1984;5581;1984-09-20;"04383000";"Le Ruisseau l' Yvel à Neant-sur-yvel";-2,35577369344795;48,0162664886109;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;1080
"3737";1984;5581;1984-09-20;"04383000";"Le Ruisseau l' Yvel à Neant-sur-yvel";-2,35577369344795;48,0162664886109;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;1080
"3738";1991;5677;1991-10-18 09:00:00;"04383000";"Le Ruisseau l' Yvel à Neant-sur-yvel";-2,35577369344795;48,0162664886109;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;980
"3739";1991;5677;1991-10-18 09:00:00;"04383000";"Le Ruisseau l' Yvel à Neant-sur-yvel";-2,35577369344795;48,0162664886109;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;980
"3740";2009;44104;2009-06-12;"04383002";"NINIAN A MOHON";-2,5479469156424;48,0752591850902;NA;NA;"Indice Abondance Anguille";"Non renseigné";1;510
"3741";2009;43818;2009-06-15;"04384002";"CLAIE A PLEUCADEUC";-2,37071111861629;47,7727736299376;NA;NA;"Indice Abondance Anguille";"Non renseigné";1;1060
"3742";2019;83139;2019-07-04 14:00:00;"04384002";"CLAIE A PLEUCADEUC";-2,37071111861629;47,7727736299376;NA;NA;"Indice Abondance Anguille";"A pied";1;NA
"3743";2022;87582;2022-06-21 10:50:00;"04384002";"CLAIE A PLEUCADEUC";-2,37071111861629;47,7727736299376;NA;NA;"Indice Abondance Anguille";"A pied";1;NA
"3744";2009;44198;2009-06-09;"04384005";"RAIMOND A SAINT-ABRAHAM";-2,39989470697675;47,8379471645071;NA;NA;"Indice Abondance Anguille";"Non renseigné";1;270
"3745";2016;43462;2016-06-21;"04384009";"CLAIE A TREDION";-2,55563990526575;47,7967558704683;NA;NA;"Indice Abondance Anguille";"A pied";1;0
"3746";2019;83123;2019-07-04 17:00:00;"04384009";"CLAIE A TREDION";-2,55563990526575;47,7967558704683;NA;NA;"Indice Abondance Anguille";"A pied";1;NA
"3747";2022;87584;2022-06-21 10:50:00;"04384009";"CLAIE A TREDION";-2,55563990526575;47,7967558704683;NA;NA;"Indice Abondance Anguille";"A pied";1;NA
"3748";2014;43303;2014-07-01;"04386003";"AFF A LOUTEHEL";-2,09989467639792;47,9463881705203;NA;NA;"Indice Abondance Anguille";"Non renseigné";1;464,1
"3749";2009;44584;2009-06-19;"04386004";"AFF A GUER";-2,09712951514977;47,9346240786896;NA;NA;"Indice Abondance Anguille";"Non renseigné";1;650
"3750";2009;43821;2009-06-19;"04386006";"OYON A GUER";-2,17351624055236;47,905305853395;NA;NA;"Indice Abondance Anguille";"Non renseigné";1;560
"3751";2016;43580;2016-06-21;"04388006";"ARZ A PLUHERLIN";-2,34397573579895;47,7132100830306;NA;NA;"Indice Abondance Anguille";"A pied";1;0
"3752";2013;43581;2013-06-24;"04388006";"ARZ A PLUHERLIN";-2,34397573579895;47,7132100830306;NA;NA;"Indice Abondance Anguille";"A pied";1;NA
"3753";2019;83138;2019-07-04 14:00:00;"04388006";"ARZ A PLUHERLIN";-2,34397573579895;47,7132100830306;NA;NA;"Indice Abondance Anguille";"A pied";1;NA
"3754";2022;87581;2022-06-21 10:50:00;"04388006";"ARZ A PLUHERLIN";-2,34397573579895;47,7132100830306;NA;NA;"Indice Abondance Anguille";"A pied";1;NA
"3755";2009;44271;2009-06-15;"04393008";"ROHO A SAINT DOLAY";-2,15831842631917;47,5646280613495;NA;NA;"Indice Abondance Anguille";"Non renseigné";1;440
"3756";2016;44659;2016-06-17;"04393009";"BLED A BEGANNE";-2,24946819704535;47,6108691660041;NA;NA;"Indice Abondance Anguille";"A pied";1;0
"3757";2013;44660;2013-06-25;"04393009";"BLED A BEGANNE";-2,24946819704535;47,6108691660041;NA;NA;"Indice Abondance Anguille";"A pied";1;NA
"3758";2022;87588;2022-06-28 14:15:00;"04393009";"BLED A BEGANNE";-2,24946819704535;47,6108691660041;NA;NA;"Indice Abondance Anguille";"A pied";1;NA
"3759";2016;43822;2016-06-17;"04393013";"RUISSEAU DE L'ETANG DU DOYENNE A PEAULE";-2,29485495460762;47,5816081525456;NA;NA;"Indice Abondance Anguille";"A pied";1;0
"3760";2013;43823;2013-06-25;"04393013";"RUISSEAU DE L'ETANG DU DOYENNE A PEAULE";-2,29485495460762;47,5816081525456;NA;NA;"Indice Abondance Anguille";"A pied";1;NA
"3761";2022;87589;2022-06-26 10:50:00;"04393013";"RUISSEAU DE L'ETANG DU DOYENNE A PEAULE";-2,29485495460762;47,5816081525456;NA;NA;"Indice Abondance Anguille";"A pied";1;NA
"3762";2017;38447;2017-09-18 11:30:00;"04404008";"LIGNON DU VELAY A FAY SUR LIGNON";4,22247173144934;44,9902059536115;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;553,75
"3763";2017;38447;2017-09-18 11:30:00;"04404008";"LIGNON DU VELAY A FAY SUR LIGNON";4,22247173144934;44,9902059536115;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;553,75
"3764";2020;84039;2020-09-14 13:30:00;"04404008";"LIGNON DU VELAY A FAY SUR LIGNON";4,22247173144934;44,9902059536115;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;575,9
"3765";2020;84039;2020-09-14 13:30:00;"04404008";"LIGNON DU VELAY A FAY SUR LIGNON";4,22247173144934;44,9902059536115;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;575,9
"3766";2022;87722;2022-07-11 13:00:00;"04405015";"LIGONNE A VIVEROLS";3,88956944090295;45,4237209909896;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;198,8
"3767";1999;18428;1999-09-16 09:30:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;65
"3768";1999;18428;1999-09-16 09:30:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;65
"3769";1996;18589;1996-06-17 09:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;256
"3770";1996;18589;1996-06-17 09:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;256
"3771";1997;18626;1997-09-18 09:20:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;250
"3772";1997;18626;1997-09-18 09:20:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;250
"3773";2000;18750;2000-09-19 09:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;100
"3774";2000;18750;2000-09-19 09:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;100
"3775";2000;18750;2000-09-19 09:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";3;100
"3776";2001;18794;2001-09-13 09:30:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;147,5
"3777";2001;18794;2001-09-13 09:30:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;147,5
"3778";2001;18794;2001-09-13 09:30:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";3;147,5
"3779";2002;18815;2002-09-10 15:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;112,2
"3780";2002;18815;2002-09-10 15:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;112,2
"3781";2002;18815;2002-09-10 15:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";3;112,2
"3782";1998;19347;1998-09-16 09:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;212,5
"3783";1998;19347;1998-09-16 09:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;212,5
"3784";2003;19473;2003-09-17 10:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;107,1
"3785";2003;19473;2003-09-17 10:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;107,1
"3786";2004;19521;2004-09-13 10:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;270
"3787";2004;19521;2004-09-13 10:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;270
"3788";2004;19521;2004-09-13 10:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";3;270
"3789";2007;19843;2007-07-20 09:30:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;187,2
"3790";2007;19843;2007-07-20 09:30:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;187,2
"3791";2007;19843;2007-07-20 09:30:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";3;187,2
"3792";2006;19844;2006-09-08 10:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;160,38
"3793";2006;19844;2006-09-08 10:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;160,38
"3794";2006;19844;2006-09-08 10:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";3;160,38
"3795";2005;19845;2005-09-07 10:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;168
"3796";2005;19845;2005-09-07 10:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;168
"3797";2005;19845;2005-09-07 10:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";3;168
"3798";2008;20225;2008-07-11 09:10:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;267
"3799";2008;20225;2008-07-11 09:10:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;267
"3800";2009;20448;2009-07-02 09:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;194,4
"3801";2009;20448;2009-07-02 09:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;194,4
"3802";2010;20478;2010-08-12 10:30:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;240,3
"3803";2010;20478;2010-08-12 10:30:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;240,3
"3804";2011;20490;2011-07-06 08:35:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;178
"3805";2011;20490;2011-07-06 08:35:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;178
"3806";2012;20549;2012-08-23 08:45:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;240,3
"3807";2012;20549;2012-08-23 08:45:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;240,3
"3808";2013;20568;2013-07-17 09:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;222,5
"3809";2013;20568;2013-07-17 09:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;222,5
"3810";2014;20585;2014-07-16 09:15:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;257,6
"3811";2014;20585;2014-07-16 09:15:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;257,6
"3812";2015;20616;2015-07-16 09:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;189
"3813";2015;20616;2015-07-16 09:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;189
"3814";2016;20642;2016-07-19 09:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;252,2
"3815";2016;20642;2016-07-19 09:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;252,2
"3816";2017;20655;2017-08-02 08:30:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;242,5
"3817";2017;20655;2017-08-02 08:30:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;242,5
"3818";2018;39322;2018-08-01 09:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;232,8
"3819";2018;39322;2018-08-01 09:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;232,8
"3820";2019;82965;2019-08-07 13:30:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;242,5
"3821";2019;82965;2019-08-07 13:30:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;242,5
"3822";2020;84477;2020-08-06 09:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;190
"3823";2020;84477;2020-08-06 09:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;190
"3824";2021;87116;2021-08-05 08:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;250,7
"3825";2021;87116;2021-08-05 08:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;250,7
"3826";2022;88823;2022-10-18 09:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;172,8
"3827";2022;88823;2022-10-18 09:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;172,8
"3828";2023;90060;2023-08-04 15:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;183,6
"3829";2023;90060;2023-08-04 15:00:00;"04406005";"La Curraize à Lavieu";4,04864671425709;45,5426857864407;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;183,6
"3830";2022;88601;2022-06-20 11:00:00;"04406006";"FURAN A PLANFOY";4,4257873118556;45,4073050062426;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;314,5
"3831";2013;20580;2013-07-16 08:30:00;"04406011";"R BONSON A SAINT-JUST-SAINT-RAMBERT";4,21620068450215;45,5081981156038;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;477
"3832";2015;20621;2015-06-04 08:45:00;"04406011";"R BONSON A SAINT-JUST-SAINT-RAMBERT";4,21620068450215;45,5081981156038;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;708
"3833";2015;20622;2015-07-16 11:25:00;"04406011";"R BONSON A SAINT-JUST-SAINT-RAMBERT";4,21620068450215;45,5081981156038;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;430,5
"3834";2018;39499;2018-07-31 10:45:00;"04406011";"R BONSON A SAINT-JUST-SAINT-RAMBERT";4,21620068450215;45,5081981156038;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;868
"3835";2019;82972;2019-08-08 11:00:00;"04406011";"R BONSON A SAINT-JUST-SAINT-RAMBERT";4,21620068450215;45,5081981156038;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;1288
"3836";2020;84623;2020-08-04 11:00:00;"04406011";"R BONSON A SAINT-JUST-SAINT-RAMBERT";4,21620068450215;45,5081981156038;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;882
"3837";2021;87100;2021-08-03 11:00:00;"04406011";"R BONSON A SAINT-JUST-SAINT-RAMBERT";4,21620068450215;45,5081981156038;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;1302,6
"3838";2022;88928;2022-08-03 10:15:00;"04406011";"R BONSON A SAINT-JUST-SAINT-RAMBERT";4,21620068450215;45,5081981156038;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;990
